id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,sentiment,annotator,annotation_id,updated_at,lead_time,botometerCapEng.score,botometerCapUni.score,botometerOverallRawEng.score,botometerOverallRawUni.score,botometerDisplayEng.score,botometerDisplayUni.score,tweetSentiment.score,tweetHate.score
31686,1541498855061164034,2022-10-09T19:05:42.650009Z,2022-06-28 15:43:01,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi #IStanWithZubair,qme,['istanwithzubair'],[],1275750684189753347,1275750684189753347,Shaikhm04230983,مظفر حسين,2,15,https://twitter.com/Shaikhm04230983/status/1541779203699646469,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Favour,2,261,2022-10-09T19:05:42.650036Z,4.82,0.7759887465100499,0.5222398722127631,0.3,0.11,1.5,0.6,1,0
31685,1541498855061164034,2022-10-09T19:05:36.458235Z,2022-06-28 15:43:31,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Who the heck are you, why are meddling in Indian affairs",en,[],[],2595329342,2595329342,cricketspr,SP,2,15,https://twitter.com/cricketspr/status/1541779329511788547,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization of foreign speakers,2,260,2022-10-09T19:05:36.458275Z,6.074,0.7983123643488195,0.8091273704655436,0.71,0.74,3.6,3.7,0,0
31684,1541498855061164034,2022-10-09T19:05:28.886632Z,2022-06-28 15:44:12,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Hey Pierre, this is what happened due to the lynch mob unleashed by @zoo_bear and an innocent tailor has been beheaded. Any word of concern for such victims or hate mongering by zoo bear?   https://t.co/jgh3pzXas5",en,[],[],1479427217838915585,1479427217838915585,yaji63,SYaji,2,15,https://twitter.com/yaji63/status/1541779500098170880,['https://twitter.com/ByRakeshSimha/status/1541777335124652032?s=20&t=tBjHbU-I8xG60G7aRXMmUw'],[],0,,False,0,0,0,https://twitter.com/ByRakeshSimha/status/1541777335124652032?s=20&t=tBjHbU-I8xG60G7aRXMmUw,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Whataboutism,2,259,2022-10-09T19:05:28.886662Z,15.133,0.779581525363529,0.792436790569533,0.31,0.32,1.6,1.6,0,0
31683,1541498855061164034,2022-10-09T19:05:11.413114Z,2022-06-28 15:45:09,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi @zoo_bear has been targeting by ruling party of Indian gov. Now zubair got arrested by @DelhiPolice due to false allegations.  @DelhiPolice whats about @NupurSharmaBJP &amp;other like her,en,[],[],1097462524536967168,1097462524536967168,mrImteyaz8,MD Imteyaz Ansari | محمد امتیاز انصاری,2,15,https://twitter.com/mrImteyaz8/status/1541779741434183680,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""Whataboutism"", ""Favour""]}",2,258,2022-10-09T19:05:11.413145Z,17.805,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31682,1541498855061164034,2022-10-09T19:04:52.497046Z,2022-06-28 15:49:18,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi #FreeTeestaSetalvad  #IStandWithZubair,qme,"['freeteestasetalvad', 'istandwithzubair']",[],1129644313116176384,1129644313116176384,SkSuhael,Sk Md Suhael.,2,15,https://twitter.com/SkSuhael/status/1541780782561210368,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Favour,2,257,2022-10-09T19:04:52.497079Z,5.876,0.7826357858330618,0.6784864269642225,0.32,0.18,1.6,0.9,1,0
31681,1541498855061164034,2022-10-09T19:04:45.586592Z,2022-06-28 15:57:35,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Arrest without FIR , arrest for a tweet 4 year old.. didnot cause any problen any where.. still arrsted. Please help @PMOIndia @narendramodi",en,[],[],73215939,73215939,ehram123,Md Ehram Hussain,2,15,https://twitter.com/ehram123/status/1541782869067984897,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Favour,2,256,2022-10-09T19:04:45.586620Z,17.258,0.5288664776112156,0.376789963905683,0.12,0.06,0.6,0.3,0,0
31680,1541498855061164034,2022-10-09T19:04:25.960044Z,2022-06-28 16:12:33,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi  https://t.co/KSqDkKorur  What's more concerning is that a man is beheaded for his social media post in support of Nupur whose verbatim quote @zoo_bear had tried framing as hate speech,en,[],[],1536495364731068417,1536495364731068417,_irrationality0,pi,2,16,https://twitter.com/_irrationality0/status/1541786633778843648,['https://twitter.com/divyasoti/status/1541753653547106304?s=24&t=9Sqh26s7YmTkkoZZfDftvA'],[],0,,False,0,0,0,https://twitter.com/divyasoti/status/1541753653547106304?s=24&t=9Sqh26s7YmTkkoZZfDftvA,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Whataboutism,2,255,2022-10-09T19:04:25.960072Z,11.083,0.7759887465100499,0.8030212452554465,0.3,0.4,1.5,2.0,0,0
31679,1541498855061164034,2022-10-09T19:04:13.738972Z,2022-06-28 16:19:56,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Do you Think voting for European sanitary pass, what you did, is acting in the interest of the freedom and human rights of European people?",en,[],[],173088159,173088159,tradingfutures1,Oblomov,2,16,https://twitter.com/tradingfutures1/status/1541788494443565056,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization of foreign speakers,2,254,2022-10-09T19:04:13.739000Z,16.476,0.7384783166429812,0.376789963905683,0.24,0.06,1.2,0.3,1,0
31678,1541498855061164034,2022-10-09T19:03:54.715592Z,2022-06-28 16:41:57,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi  https://t.co/Qt19Xw15mR,qme,[],[],982511045519466497,982511045519466497,SankarsanBarik4,Mr. Speaks,2,16,https://twitter.com/SankarsanBarik4/status/1541794033038569478,[],['https://pbs.twimg.com/tweet_video_thumb/FWWNfW8UsAAOpDN.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FWWNfW8UsAAOpDN.jpg,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}]",,,,,unrecoganisable,2,253,2022-10-09T19:03:54.715622Z,5.754,0.6004883262510591,0.5222398722127631,0.15,0.11,0.8,0.6,1,0
31677,1541498855061164034,2022-10-09T19:03:47.855261Z,2022-06-28 16:49:22,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Did you also condemned mob attack #SaadAnsari and took stand with him ,No ?then why now ? He condemned all religions equally, dint targatted/supported any religion, still he was tretaed badly by mob, where was the free speech then ?  https://t.co/2QdVGE15vD #IstandwithSaadAnsari",en,"['saadansari', 'istandwithsaadansari']",[],531482333,531482333,TarunKGupta2,Tarun Gupta,2,16,https://twitter.com/TarunKGupta2/status/1541795901072519168,[],"['https://pbs.twimg.com/media/FWVM9nkUAAAgwow.jpg', 'https://pbs.twimg.com/media/FWVM97sUUAIbmuS.jpg']",1,https://pbs.twimg.com/media/FWVM9nkUAAAgwow.jpg,False,2,1,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Whataboutism,2,252,2022-10-09T19:03:47.855290Z,19.922,0.6004883262510591,0.5488888157824968,0.15,0.12,0.8,0.6,0,1
31676,1541498855061164034,2022-10-09T19:03:18.525521Z,2022-06-28 16:57:55,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Save your time and energy. India is no longer a democracy,en,[],[],859400293,859400293,canarayan1,c.a. narayan,2,16,https://twitter.com/canarayan1/status/1541798052037464064,[],[],0,,False,0,1,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""Whataboutism"", ""Favour""]}",2,251,2022-10-09T19:03:26.824229Z,17.758000000000003,0.797075908158591,0.8068955728616037,0.68,0.71,3.4,3.6,0,0
31675,1541498855061164034,2022-10-09T19:03:04.481162Z,2022-06-28 17:03:15,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi 🤦🙆‍♂️What a joke!!,en,[],[],2568677935,2568677935,KiranKumarGK1,GK,2,17,https://twitter.com/KiranKumarGK1/status/1541799394030211072,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,unrecoganisable,2,250,2022-10-09T19:03:04.481195Z,8.17,0.8670116134145492,0.8372129323854712,0.9,0.85,4.5,4.2,0,0
31674,1541498855061164034,2022-10-09T19:02:53.428600Z,2022-06-28 17:11:34,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Yes, please keep standing and don't sit if you are a man of words. By the way, how much did the left ecosystem of India paid you (or offered to pay you) to write this tweet.  I can bet you never heard of Zubair and Teesta until you were approached with briefcase full of moolahs.",en,[],[],1047909697,1047909697,Avijit3k2,Avijit Banerjee,2,17,https://twitter.com/Avijit3k2/status/1541801488137474049,[],[],0,,False,3,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,alleged “ulterior motives” of the speaker,2,249,2022-10-09T19:02:53.428642Z,20.931,0.3626456412463227,0.4658392474232361,0.06,0.09,0.3,0.4,0,1
31673,1541498855061164034,2022-10-09T19:02:31.273970Z,2022-06-28 17:12:12,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Don't UN Rapporteurs supposed to know facts and report what is legal action by a legitimate elected Govt vs lawless vendetta? This is deplorable you are taking side of perjurist Setalvad and repeated fake news spreader Zubair.,en,[],[],311479293,311479293,ramanvk819,Raman V K,2,17,https://twitter.com/ramanvk819/status/1541801647298314240,[],[],0,,False,0,1,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Delegitimization as speaker may not be considered an  “expert”,2,248,2022-10-09T19:02:31.273998Z,21.743,0.6915799517497913,0.6415870166679795,0.2,0.16,1.0,0.8,0,1
31672,1541498855061164034,2022-10-09T19:02:08.179231Z,2022-06-28 17:20:22,200,,@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Lamde he is not α journalist,und,[],[],1159398170176004098,1159398170176004098,Pj_Keshriyagrp,Pritam,2,17,https://twitter.com/Pj_Keshriyagrp/status/1541803703186755584,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Misogynistic/slut-shaming,2,247,2022-10-09T19:02:08.179261Z,8.17,0.4197222421546159,0.376789963905683,0.08,0.06,0.4,0.3,1,0
31671,1541498855061164034,2022-10-09T19:01:57.864348Z,2022-06-28 17:26:05,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Yes sure...and while you stand there, open ur phone and eyes to check what happened in #Udaipur due to lies spread by this misinformation peddler @zoo_bear. I support release of Zubair too, so that he be booked under much stricter provisions.",en,['udaipur'],[],1538669778461671427,1538669778461671427,JaiPoori,Jai Poori,2,17,https://twitter.com/JaiPoori/status/1541805141342334976,[],[],0,,False,1,0,1,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,Whataboutism,2,246,2022-10-09T19:01:57.864378Z,11.406,0.7546218700467833,0.5488888157824968,0.26,0.12,1.3,0.6,0,0
31670,1541498855061164034,2022-10-09T19:01:43.728791Z,2022-06-28 17:33:21,200,,"@larrouturou @zoo_bear @AltNews @PMOIndia @India_NHRC @FranceinIndia @narendramodi Who the hell are you to comment on internal matters of India. Without any knowledge of what the matter is and who this zoobear is, just because he owns altnews, and is a journalist, for the sake of publicity, don't poke your dirty nose into the matters that don't concern you.",en,[],[],137610583,137610583,aamehta1980,Ajaay Mehta,2,17,https://twitter.com/aamehta1980/status/1541806967533932545,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'larrouturou', 'name': 'Pierre Larrouturou', 'id': '18578222'}, {'screen_name': 'zoo_bear', 'name': 'Mohammed Zubair', 'id': '935142655213703168'}, {'screen_name': 'AltNews', 'name': 'Alt News', 'id': '717020664587227136'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'India_NHRC', 'name': 'NHRC India', 'id': '1231877652715208705'}, {'screen_name': 'FranceinIndia', 'name': 'Emmanuel Lenain 🇫🇷🇪🇺', 'id': '1562957431'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,,"{""choices"": [""Delegitimization of foreign speakers"", ""Questioning stature of the speaker (not widely followed)""]}",2,245,2022-10-09T19:01:43.728820Z,26.405,0.7717813288270262,0.6608500314332488,0.29,0.17,1.4,0.8,0,0
